"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"1",4620,"LA MALVA-ROSA","valencia","spain",39.47553,-0.32461,"Townhouse","Entire home/apt",7,4,6,150,2,365,30,"2020-05-31",0
"2",45528,"EL SALER","valencia","spain",39.3553,-0.32387,"Condominium","Entire home/apt",4,2,3,80,15,30,0,"2020-05-31",2400
"3",48154,"MORVEDRE","valencia","spain",39.48575,-0.37428,"Apartment","Entire home/apt",4,2,2,45,3,15,30,"2020-05-31",0
"4",55692,"LA SEU","valencia","spain",39.47681,-0.37523,"Apartment","Entire home/apt",3,1,1,100,1,730,0,"2020-05-31",3000
"5",100347,"ARRANCAPINS","valencia","spain",39.45965,-0.38453,"Apartment","Entire home/apt",6,3,3,100,5,10,0,"2020-05-31",3000
"6",102524,"CABANYAL-CANYAMELAR","valencia","spain",39.47209,-0.33098,"House","Entire home/apt",16,5,16,400,3,1125,0,"2020-05-31",12000
"7",121035,"SANT FRANCESC","valencia","spain",39.47156,-0.37603,"House","Private room",2,1,1,37,1,30,25,"2020-05-31",185
"8",129331,"LA ROQUETA","valencia","spain",39.46848,-0.38074,"Apartment","Entire home/apt",2,1,1,55,5,150,5,"2020-05-31",1375
"9",136378,"EL MERCAT","valencia","spain",39.47387,-0.3777,"Condominium","Entire home/apt",3,1,0,75,5,90,16,"2020-05-31",1050
"10",137209,"LA CREU DEL GRAU","valencia","spain",39.46316,-0.34768,"Apartment","Entire home/apt",5,2,5,50,2,730,26,"2020-05-31",200
"11",137737,"LA PETXINA","valencia","spain",39.46992,-0.39093,"Apartment","Entire home/apt",2,1,1,55,2,20,0,"2020-05-31",1650
"12",146771,"EN CORTS","valencia","spain",39.45624,-0.36809,"House","Private room",2,1,1,32,2,30,30,"2020-05-31",0
"13",147548,"MONT-OLIVET","valencia","spain",39.46195,-0.36063,"Apartment","Entire home/apt",11,4,9,280,2,330,27,"2020-05-31",840
"14",149715,"CABANYAL-CANYAMELAR","valencia","spain",39.46609,-0.32673,"House","Entire home/apt",10,6,7,225,2,30,29,"2020-05-31",225
"15",152369,"EL CARME","valencia","spain",39.47863,-0.38219,"Loft","Entire home/apt",2,0,1,60,2,365,0,"2020-05-31",1800
"16",153375,"MONT-OLIVET","valencia","spain",39.46031,-0.35974,"Apartment","Entire home/apt",2,1,2,20,180,1125,0,"2020-05-31",600
"17",165971,"LA ROQUETA","valencia","spain",39.4679,-0.38206,"Apartment","Entire home/apt",5,1,2,56,4,27,23,"2020-05-31",392
"18",166315,"EL MERCAT","valencia","spain",39.47237,-0.37965,"Apartment","Entire home/apt",4,1,4,80,5,90,0,"2020-05-31",2400
"19",169284,"NOU MOLES","valencia","spain",39.46759,-0.39067,"Apartment","Entire home/apt",3,1,1,30,1,1125,30,"2020-05-31",0
"20",182221,"LA CREU DEL GRAU","valencia","spain",39.46167,-0.34249,"Apartment","Entire home/apt",6,2,5,90,1,1125,29,"2020-05-31",90
"21",185398,"LA PETXINA","valencia","spain",39.47398,-0.39155,"Apartment","Entire home/apt",8,3,8,59,1,1125,0,"2020-05-31",1770
"22",191651,"BENICALAP","valencia","spain",39.49345,-0.3933,"Condominium","Entire home/apt",8,4,5,80,3,360,1,"2020-05-31",2320
"23",192674,"EL CARME","valencia","spain",39.48034,-0.37912,"Apartment","Entire home/apt",5,2,3,90,3,365,29,"2020-05-31",90
"24",193326,"CABANYAL-CANYAMELAR","valencia","spain",39.47294,-0.32912,"Apartment","Private room",2,1,2,21,1,1125,29,"2020-05-31",21
"25",222753,"EN CORTS","valencia","spain",39.4578,-0.36927,"House","Private room",3,2,2,31,2,365,0,"2020-05-31",930
"26",225070,"CABANYAL-CANYAMELAR","valencia","spain",39.47152,-0.32993,"Apartment","Private room",2,1,3,19,1,365,30,"2020-05-31",0
"27",231347,"EL MERCAT","valencia","spain",39.47281,-0.37767,"Apartment","Entire home/apt",6,2,3,90,1,1125,27,"2020-05-31",270
"28",231367,"MONT-OLIVET","valencia","spain",39.45747,-0.36805,"Apartment","Entire home/apt",2,1,1,42,1,1125,0,"2020-05-31",1260
"29",247994,"LA MALVA-ROSA","valencia","spain",39.48082,-0.32889,"Condominium","Entire home/apt",5,2,4,65,3,364,0,"2020-05-31",1950
